product_url,product_title,product_price,product_description
https://deuscustoms.eu/products/peaces-tee-white,Peaces Tee,€34.30 EUR,"Defined in equal measure by their ubiquity and versatility, a graphic tee is the perfect prism through which to channel our synthesised vision of moto culture from decades past.Fabrication100% Receyled Cotton Jersey"
https://deuscustoms.eu/products/boston-denim-shirt-blue-indigo,Boston Denim Shirt,€119.00 EUR,"Regular fit shirt with workwear pockets and branded label pip in 100% cotton 1175oz denim fabricationIt's easy to be intimidated by denim up top, but once you have taken the plunge, and your shirt has been through a few wash cycles then you will wonder what you were worrying about. The Boston Denim shirt is a classic of the workwear genre - front pockets, non-body strangling regular fit and 11.75 oz of high grade Denim fabrication."
https://deuscustoms.eu/products/metro-tee-anthracite,Metro Tee,€34.30 EUR,"Defined in equal measure by their ubiquity and versatility, a graphic tee is the perfect prism through which to channel our synthesised vision of moto culture from decades past.FabricationRegular fit tee with chest and back prints, 150gm organic combed cotton jersey fabrication with a garment wash"
https://deuscustoms.eu/products/peaces-tee-navy,Peaces Tee,€34.30 EUR,"Defined in equal measure by their ubiquity and versatility, a graphic tee is the perfect prism through which to channel our synthesised vision of moto culture from decades past.Fabrication100% Receyled Cotton Jersey"
https://deuscustoms.eu/products/flagstuff-trucker-black,Flagstuff Trucker,€39.00 EUR,"Vintage Style Trucker With Front And Visor Embroidery, Back EmbroideredLogo And Plastic Snap Adjuster, 100% Cotton Twill Fabrication WithBonded Mesh Panels"
https://deuscustoms.eu/products/ivan-dad-cap-dirty-white,Ivan Dad Cap,€39.00 EUR,Classic 6 Panel Dad Cap With Front And Back Embroidered Artwork In100% Cotton Twill Fabrication With Garment Wash
https://deuscustoms.eu/products/old-town-tee-vintage-white,Old Town Tee,€41.30 EUR,"Defined in equal measure by their ubiquity and versatility, a graphic tee is the perfect prism through which to channel our synthesised vision of moto culture from decades past.50% Recycled Cotton50% Recycled Polyester Jersey"
https://deuscustoms.eu/products/shimmy-tee-vintage-white,Shimmy Tee,€41.30 EUR,Box fit Ss tee with chest and back prints. 50% recycled cotton and 50% recycled polyester jersey fabrication with a heavy enzyme wash.Fabrication50% Recycled Cotton50% Recycled Polyester Jersey
https://deuscustoms.eu/products/portal-dad-cap-black,Portal Dad Cap,€39.00 EUR,"6 Panel Dad Cap With Soft Suede Visor, Front Embroidery And Rear WovenFlag Label, 100% Cotton Twill Fabrication"
https://deuscustoms.eu/products/karl-beanie-night-shade,Karl Beanie,€39.00 EUR,"TheKarl Beanieis a part of the Deus Ex Machina 2022 Winter Accessories Collection.This deep fit classic skull cap beanie features:Front branded label100% acrylic yarn plain knitDesigned and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/baylands-chest-rash-white,Baylands Chest Rash,€65.00 EUR,"- Long Sleeve Performance Surf Shirt with Front Print- 6 oz 80% Polymide 20% Elastane Fabrication- 50+ UPF¬†Protection¬†and Ultraviolet Protection-Wash Care: gentle machine wash with similar colors, wash inside outSizeXSSMLXLXXLChest To Fit Inches CM33-35 84-8936-38 91.5-96.539-41 99-10442-44 106.5-11245-47 114.5-119.548-50 122-127CHEST WIDTH4143.54648.55154.75BODY LENGTH6465.56768.57173.5X SHOULDER WIDTH15.816.41717.618.218.8SLEEVE LENGTH73.274.67677.478.880.2"
https://deuscustoms.eu/products/mosey-trucker-tobacco,Mosey Trucker,€39.00 EUR,"The Mosey channels the Trucker you grabbed from the gas station on holiday, only it’s sturdier and far more meticulously designed. Perfect for everyday dome protection, the Mosey is a classic trucker with an embroidered front felt patch, made from 100% Cotton Corduroy (apart from the mesh back and plastic snapper, obvs) fabrication."
https://deuscustoms.eu/products/sawyer-cap-lichen-green,Sawyer Cap,€49.00 EUR,"6 Panel Dad Cap With Elastic Back Adjuster, Embroidered Front And BackArt, 50% Cotton 50% Poly Ripstop Fabrication"
https://deuscustoms.eu/products/big-time-crew-viola,Big Time Crew,€83.30 EUR,"Box Fit Crew With Chest And Back Prints, 100% Recycled Cotton LoopBack Fleece Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/carby-pickup-tee-white,Carby Pickup Tee,€49.00 EUR,"TheCarby Pickup Tee is a part of the Deus Ex MachinaClassicsCollection.Thisregular fit classic t-shirtfeatures:●Chest art of original Carby artwork●190gm oe 100% cotton jersey fabrication●A garment washDesigned and tested at the Deus House of Simple Pleasures, Camperdown, Sydney.Wash Care:● Gentle machine wash with similar colours● Wash inside out● Iron print on reverse"
https://deuscustoms.eu/products/metro-dad-cap-green,Metro Dad Cap,€39.00 EUR,"Napoleon, Robin Hood, Sam Jackson; the list of lofty historical figures associated with a signature head piece goes on and on. Guarantee your place in the books with a robust and finely tuned array of accessories."
https://deuscustoms.eu/products/leroy-tee-viola,Leroy Tee,€48.30 EUR,"Box Fit T-Shirt With Chest And Back Prints, 220gm 100% Recycled CottonyJersey Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/impact-ls-tee-workwear-blue,Impact Long Sleeve Tee (Regular Fit) Workwear Blue,€79.00 EUR,"TheImpact Long Sleeve Teeis a part of the Deus Ex Machina 2022 Winter Men's Collection.Workwear focuses on function, durability and wearable style, and Deus workwear is our modern take on the iconic silhouettes of workwear past and present. The fabrication features heavy moleskin, wool blends, and quilted textiles in dark and rich tones that are set to last, wear and fade to perfection.Type meant more when it was hand-painted, and our Graphic Goods collection pays homage to the bespoke designers of old. You would be amazed at how much fun you can have starting off with the word Deus and letting your inner sign-writer fly, and the result is a capsule that will wear, fade and look fresh yet classic season after season, wash after wash.Thisregular fitlong sleeve t-shirt features:Chest and back prints of original Deus artwork100% recycled cotton 200gm jersey fabricationHeavy enzyme stone washDesigned and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/deus-gripping-gloves-tan,Deus Gripping Gloves- Tan,€118.00 EUR,"These gloves are NOT certified to the EN 13594 standard.For your safety please note that this item is not to be considered as personal protective equipment.Introducing the Deus Gripping gloves. All three styles offered in two colours, handcrafted in Japan from 100% Napa cowhide leather.Without doubt the quality, premium materials and attention to detail of our gloves makes them a staple for any discerning rider.Sizing information*:¬†SMLXLThumb6.0cm6.0cm6.5cm7.5cmIndex6.5cm7.5cm8.0cm8.5cmMiddle8.0cm8.5cm9.0cm9.5cmRing7.0cm8.0cm8.5cm9.0cmPink5.0cm6.0cm6.5cm7.0cmWidth**22.0cm23.0cm24.0cm25.0cm*Sizing is approximate, from fingertip to webbing. A tighter fit is better as the gloves give a little over time**Width is the circumference around the palm"
https://deuscustoms.eu/products/356-porsche-tee-black,356 Porsche Tee,€49.00 EUR,"Regular fit classic print T-Shirt, 190gsm Oe organic cotton jersey fabrication with a garment wash"
https://deuscustoms.eu/products/time-taker-tee-vintage-white,Time Taker Tee,€49.00 EUR,"Regular Fit T-Shirt With Chest And Back Prints, 150gm Organic Combed Cotton Jersey Fabrication With A Garment Wash"
https://deuscustoms.eu/products/shield-beanie-charcoal,Shield Beanie,€39.00 EUR,"Part of the Deus Ex Machina Classic collection.This solid colour acrylic knit beanie features an embroidered Deus shield patch.Designed and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/hank-work-chore-ensign-blue,Hank Work Chore,€104.30 EUR,"Regular Fit Chore Jacket With Branded Label On Front Chest Pocket, 100%Cotton Sateen Fabrication With A Garment Wash"
https://deuscustoms.eu/products/harmony-crew-anthracite,Harmony Crew,€109.00 EUR,"The humble crewneck is one of the most underrated garments in sartorial Christendom, and if you count yourself amongst the enlightened, then the Harmony Crew’s your guy. The fit’s oversized, the fabrication’s 450gm Brushed Back Fleece and it comes in two colours: Illusion Blue (for the sure hand) and Anthracite (for the understated).Model is 183cm and wears a medium"
https://deuscustoms.eu/products/classics-tote-black,Classic Tote,€39.00 EUR,"The Classic Tote is a part of the Deus Hardgoods collection.This 100% cotton canvas logo printed tote bag featuresself fabricshoulder straps anddouble sidedwaterbased printed Deus logos.Designed and tested at the Deus House of Simple Pleasures, Camperdown, Sydney.Sizing (cms):Height:34cmWidth:39.5cmDepth:11 cmWash care:Hand wash in cold water, do not tumble dry. This colour will continue to fade."
https://deuscustoms.eu/products/bobskull-tee-cranberry,Bobskull Tee,€48.30 EUR,"Artist Robert Moore is as gifted with graphite as he is with a thick brush, and for the t-shirting aspect of his range, he utilised the former. The Bobskull is a lesson in effective branding from a master - the timeless design complimented by the shirt’s box fit and heavy 220gm Cotton fabrication."
https://deuscustoms.eu/products/canggu-address-tee-anthracite,Canggu Address Tee,€48.30 EUR,"Box Fit T-Shirt With Front And Back Prints, 100% Organic Cotton LooseFabrication And Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/duke-tee-anthracite,Duke Tee,€34.30 EUR,"If you’re over 30 then chances are you spent a fair chunk of your school days scribbling bubbly text on anything stationary. But not many could churn out messaging as clear and aesthetically agreeable as the Duke Tee print. It’s regular fit, features chest and back prints and is constructed from a 150gm organic Cotton jersey fabrication."
https://deuscustoms.eu/products/hank-work-chore-mood-indigo,Hank Work Chore,€104.30 EUR,"It’s not surprising that garments designed to look smart and function while you perform manual labour have stood the test of time, and nothing says looking immaculate whilst rubbing out some elbow grease like the Hank Work Chore shirt. It’s tailored, durable, and just an all-around no-frills winner.Fabrication75% Cotton21% Polyamide4% Viscose"
https://deuscustoms.eu/products/chatterbox-crew-lichen-green,Chatterbox Crew,€69.30 EUR,"There’s an indefinable quality to the humble crewneck that elevates it above plenty of seemingly more glamorous upper-warmers, and it’s down to the sheer simplicity of the thing. Like the Chatterbox Crew: just a heavyset (320gm organic Cotton) jumper with front and back prints set to serve on summer evenings and winter mornings alike.Fabrication320gsm 100%Organic Cotton Loop Back Fleece"
https://deuscustoms.eu/products/rally-tee-grey-marle,Rally Tee,€34.30 EUR,"Defined in equal measure by their ubiquity and versatility, a graphic tee is the perfect prism through which to channel our synthesised vision of moto culture from decades past.Fabrication150gsm 100% Organic Combed Cotton Jersey"
https://deuscustoms.eu/products/duke-tee-soft-chambray,Duke Tee,€34.30 EUR,"If you’re over 30 then chances are you spent a fair chunk of your school days scribbling bubbly text on anything stationary. But not many could churn out messaging as clear and aesthetically agreeable as the Duke Tee print. It’s regular fit, features chest and back prints and is constructed from a 150gm organic Cotton jersey fabrication."
https://deuscustoms.eu/products/hefferlump-tee-black,Hefferlump Tee,€49.00 EUR,"Regular fit tee with chest and back prints, 150gsm organic combed cotton jersey with garment wash."
https://deuscustoms.eu/products/flagstuff-trucker-vintage-white,Flagstuff Trucker,€39.00 EUR,"Vintage Style Trucker With Front And Visor Embroidery, Back EmbroideredLogo And Plastic Snap Adjuster, 100% Cotton Twill Fabrication WithBonded Mesh Panels"
https://deuscustoms.eu/products/908-tee-navy,908 Tee,€34.30 EUR,"Flex your taste for the applied arts with our graphic tees and singlets featuring hand drawn illustrations by our art department, inspired by decades of memorable iconography of motoculture and vintage typography.Regular fit Ss shirt with front print, 150gsm organic combed cotton jersey fabrication with garment wash"
